offspring,microsat_dam,microsat_sire,snp_dam,snp_sire
UTS_13_0Y_0301,NA,UTS_12A_034,UTS_12A_034,NA
UTS_13_0Y_0302,NA,UTS_12A_006,NA,NA
UTS_13_0Y_0303,NA,NA,NA,NA
UTS_13_0Y_0304,NA,NA,NA,NA
UTS_13_0Y_0305,UTS_12A_004,NA,NA,UTS_12A_004
UTS_13_0Y_0306,NA,NA,NA,NA
UTS_13_0Y_0307,NA,NA,id_miss,id_miss
UTS_13_0Y_0308,NA,NA,NA,NA
UTS_13_0Y_0309,NA,NA,NA,NA
UTS_13_0Y_0310,NA,UTS_12A_034,UTS_12A_034,NA
UTS_13_0Y_0311,NA,NA,NA,NA
UTS_13_0Y_0312,NA,NA,NA,NA
UTS_13_0Y_0313,NA,NA,NA,NA
UTS_13_0Y_0314,NA,NA,NA,NA
UTS_13_0Y_0315,NA,NA,id_miss,id_miss
UTS_13_0Y_0316,NA,UTS_12A_034,id_miss,id_miss
UTS_13_0Y_0317,NA,NA,NA,NA
UTS_13_0Y_0318,NA,NA,id_miss,id_miss
UTS_13_0Y_0319,NA,NA,NA,NA
UTS_13_0Y_0320,NA,NA,NA,NA
UTS_13_0Y_0321,NA,NA,NA,NA
UTS_13_0Y_0322,UTS_12A_030,NA,NA,UTS_12A_030
UTS_13_0Y_0323,NA,NA,UTS_12A_034,NA
UTS_13_0Y_0324,NA,NA,NA,UTS_12A_004
UTS_13_0Y_0325,NA,NA,NA,NA
UTS_13_0Y_0326,NA,NA,NA,NA
UTS_13_0Y_0327,UTS_12A_030,NA,NA,UTS_12A_030
UTS_13_0Y_0328,NA,NA,NA,NA
UTS_13_0Y_0329,NA,NA,NA,NA
UTS_13_0Y_0330,UTS_12A_003,NA,NA,UTS_12A_003
UTS_13_0Y_0331,NA,UTS_12A_016,NA,NA
UTS_13_0Y_0332,NA,NA,NA,NA
UTS_13_0Y_0333,NA,NA,NA,NA
UTS_13_0Y_0334,NA,NA,NA,NA
UTS_13_0Y_0335,NA,UTS_12A_036,NA,NA
UTS_13_0Y_0336,NA,NA,NA,NA
UTS_13_0Y_0337,UTS_12A_030,NA,NA,UTS_12A_030
UTS_13_0Y_0338,NA,NA,NA,NA
UTS_13_0Y_0339,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0340,NA,UTS_12A_016,NA,NA
UTS_13_0Y_0341,NA,UTS_12A_007,UTS_12A_007,NA
UTS_13_0Y_0342,NA,UTS_12A_034,UTS_12A_034,NA
UTS_13_0Y_0343,NA,NA,NA,NA
UTS_13_0Y_0344,UTS_12A_030,UTS_12A_009,UTS_12A_009,NA
UTS_13_0Y_0345,NA,NA,NA,NA
UTS_13_0Y_0346,NA,UTS_12A_009,UTS_12A_009,NA
UTS_13_0Y_0347,NA,NA,NA,NA
UTS_13_0Y_0348,UTS_12A_030,UTS_12A_022,UTS_12A_022,UTS_12A_030
UTS_13_0Y_0349,NA,NA,NA,NA
UTS_13_0Y_0350,NA,UTS_12A_036,UTS_12A_036,NA
UTS_13_0Y_0351,UTS_12A_003,NA,NA,UTS_12A_003
UTS_13_0Y_0352,UTS_12A_018,UTS_12A_016,NA,UTS_12A_018
UTS_13_0Y_0353,NA,UTS_12A_034,UTS_12A_034,NA
UTS_13_0Y_0354,NA,UTS_12A_036,UTS_12A_036,NA
UTS_13_0Y_0355,NA,NA,UTS_12A_033,NA
UTS_13_0Y_0356,NA,NA,NA,NA
UTS_13_0Y_0357,NA,UTS_12A_034,UTS_12A_034,NA
UTS_13_0Y_0358,NA,UTS_12A_036,UTS_12A_036,NA
UTS_13_0Y_0359,UTS_12A_030,NA,NA,UTS_12A_030
UTS_13_0Y_0360,NA,NA,NA,NA
UTS_13_0Y_0361,NA,NA,NA,NA
UTS_13_0Y_0362,NA,NA,NA,NA
UTS_13_0Y_0363,NA,UTS_12A_017,UTS_12A_017,NA
UTS_13_0Y_0364,NA,UTS_12A_034,UTS_12A_034,NA
UTS_13_0Y_0365,NA,NA,NA,NA
UTS_13_0Y_0366,NA,NA,NA,NA
UTS_13_0Y_0367,NA,NA,NA,NA
UTS_13_0Y_0368,NA,NA,NA,NA
UTS_13_0Y_0369,NA,NA,NA,NA
UTS_13_0Y_0370,NA,UTS_12A_036,NA,NA
UTS_13_0Y_0371,NA,NA,NA,NA
UTS_13_0Y_0372,NA,UTS_12A_016,NA,NA
UTS_13_0Y_0373,NA,NA,NA,NA
UTS_13_0Y_0374,UTS_12A_030,NA,NA,UTS_12A_030
UTS_13_0Y_0375,NA,UTS_12A_005,UTS_12A_005,NA
UTS_13_0Y_0376,NA,UTS_12A_009,UTS_12A_009,NA
UTS_13_0Y_0378,NA,NA,NA,NA
UTS_13_0Y_0379,NA,NA,NA,NA
UTS_13_0Y_0380,NA,NA,NA,NA
UTS_13_0Y_0381,NA,UTS_12A_005,UTS_12A_005,NA
UTS_13_0Y_0382,NA,NA,NA,NA
UTS_13_0Y_0383,NA,NA,NA,NA
UTS_13_0Y_0385,NA,NA,id_miss,id_miss
UTS_13_0Y_0386,NA,UTS_12A_036,id_miss,id_miss
UTS_13_0Y_0387,NA,NA,id_miss,id_miss
UTS_13_0Y_0388,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0389,UTS_12A_019,NA,id_miss,id_miss
UTS_13_0Y_0390,NA,NA,id_miss,id_miss
UTS_13_0Y_0391,NA,NA,id_miss,id_miss
UTS_13_0Y_0392,UTS_12A_003,NA,id_miss,id_miss
UTS_13_0Y_0393,NA,UTS_12A_036,id_miss,id_miss
UTS_13_0Y_0394,UTS_12A_003,NA,id_miss,id_miss
UTS_13_0Y_0395,NA,NA,id_miss,id_miss
UTS_13_0Y_0396,NA,NA,id_miss,id_miss
UTS_13_0Y_0397,NA,NA,id_miss,id_miss
UTS_13_0Y_0398,NA,NA,id_miss,id_miss
UTS_13_0Y_0399,NA,NA,id_miss,id_miss
UTS_13_0Y_0400,NA,NA,id_miss,id_miss
UTS_13_0Y_0401,NA,NA,id_miss,id_miss
UTS_13_0Y_0402,UTS_12A_003,NA,id_miss,id_miss
UTS_13_0Y_0403,NA,NA,id_miss,id_miss
UTS_13_0Y_0404,NA,NA,id_miss,id_miss
UTS_13_0Y_0405,NA,UTS_12A_036,id_miss,id_miss
UTS_13_0Y_0406,NA,NA,id_miss,id_miss
UTS_13_0Y_0407,NA,NA,id_miss,id_miss
UTS_13_0Y_0408,NA,NA,id_miss,id_miss
UTS_13_0Y_0409,NA,NA,id_miss,id_miss
UTS_13_0Y_0410,NA,UTS_12A_036,id_miss,id_miss
UTS_13_0Y_0411,NA,NA,id_miss,id_miss
UTS_13_0Y_0412,NA,UTS_12A_036,id_miss,id_miss
UTS_13_0Y_0413,NA,NA,id_miss,id_miss
UTS_13_0Y_0414,NA,NA,id_miss,id_miss
UTS_13_0Y_0415,NA,NA,id_miss,id_miss
UTS_13_0Y_0416,UTS_12A_030,UTS_12A_022,id_miss,id_miss
UTS_13_0Y_0417,NA,UTS_12A_009,id_miss,id_miss
UTS_13_0Y_0418,UTS_12A_003,NA,id_miss,id_miss
UTS_13_0Y_0419,NA,NA,id_miss,id_miss
UTS_13_0Y_0420,NA,NA,id_miss,id_miss
UTS_13_0Y_0421,NA,NA,id_miss,id_miss
UTS_13_0Y_0422,NA,NA,id_miss,id_miss
UTS_13_0Y_0423,NA,NA,id_miss,id_miss
UTS_13_0Y_0425,NA,NA,id_miss,id_miss
UTS_13_0Y_0426,NA,NA,id_miss,id_miss
UTS_13_0Y_0427,NA,NA,id_miss,id_miss
UTS_13_0Y_0428,NA,NA,id_miss,id_miss
UTS_13_0Y_0429,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0430,NA,NA,id_miss,id_miss
UTS_13_0Y_0431,NA,NA,id_miss,id_miss
UTS_13_0Y_0432,NA,NA,id_miss,id_miss
UTS_13_0Y_0434,NA,UTS_12A_005,id_miss,id_miss
UTS_13_0Y_0435,NA,NA,id_miss,id_miss
UTS_13_0Y_0436,NA,NA,id_miss,id_miss
UTS_13_0Y_0437,NA,NA,id_miss,id_miss
UTS_13_0Y_0438,NA,NA,id_miss,id_miss
UTS_13_0Y_0439,NA,UTS_12A_009,id_miss,id_miss
UTS_13_0Y_0440,UTS_12A_003,NA,id_miss,id_miss
UTS_13_0Y_0441,NA,NA,id_miss,id_miss
UTS_13_0Y_0442,NA,NA,id_miss,id_miss
UTS_13_0Y_0443,NA,NA,id_miss,id_miss
UTS_13_0Y_0444,NA,NA,id_miss,id_miss
UTS_13_0Y_0445,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0446,NA,NA,id_miss,id_miss
UTS_13_0Y_0447,UTS_12A_030,UTS_12A_011,id_miss,id_miss
UTS_13_0Y_0448,NA,NA,id_miss,id_miss
UTS_13_0Y_0449,NA,NA,id_miss,id_miss
UTS_13_0Y_0450,NA,UTS_12A_016,id_miss,id_miss
UTS_13_0Y_0451,NA,UTS_12A_016,id_miss,id_miss
UTS_13_0Y_0452,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0453,NA,NA,id_miss,id_miss
UTS_13_0Y_0454,NA,NA,id_miss,id_miss
UTS_13_0Y_0455,NA,UTS_12A_036,id_miss,id_miss
UTS_13_0Y_0456,UTS_12A_004,NA,id_miss,id_miss
UTS_13_0Y_0457,NA,NA,id_miss,id_miss
UTS_13_0Y_0458,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0459,UTS_12A_003,NA,id_miss,id_miss
UTS_13_0Y_0460,UTS_12A_018,NA,id_miss,id_miss
UTS_13_0Y_0461,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0462,NA,UTS_12A_005,id_miss,id_miss
UTS_13_0Y_0463,NA,NA,id_miss,id_miss
UTS_13_0Y_0464,NA,NA,id_miss,id_miss
UTS_13_0Y_0465,NA,NA,id_miss,id_miss
UTS_13_0Y_0466,NA,NA,id_miss,id_miss
UTS_13_0Y_0467,NA,NA,id_miss,id_miss
UTS_13_0Y_0468,UTS_12A_004,NA,id_miss,id_miss
UTS_13_0Y_0469,NA,NA,id_miss,id_miss
UTS_13_0Y_0470,NA,NA,id_miss,id_miss
UTS_13_0Y_0471,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0472,UTS_12A_003,NA,id_miss,id_miss
UTS_13_0Y_0474,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0475,UTS_12A_003,NA,id_miss,id_miss
UTS_13_0Y_0476,NA,NA,id_miss,id_miss
UTS_13_0Y_0477,UTS_12A_003,NA,id_miss,id_miss
UTS_13_0Y_0478,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0479,UTS_12A_030,UTS_12A_022,id_miss,id_miss
UTS_13_0Y_0480,NA,NA,id_miss,id_miss
UTS_13_0Y_0481,UTS_12A_003,NA,id_miss,id_miss
UTS_13_0Y_0482,NA,NA,id_miss,id_miss
UTS_13_0Y_0483,NA,NA,id_miss,id_miss
UTS_13_0Y_0484,UTS_12A_003,NA,id_miss,id_miss
UTS_13_0Y_0485,NA,NA,id_miss,id_miss
UTS_13_0Y_0486,NA,NA,id_miss,id_miss
UTS_13_0Y_0487,UTS_12A_030,UTS_12A_009,id_miss,id_miss
UTS_13_0Y_0488,NA,NA,id_miss,id_miss
UTS_13_0Y_0489,NA,UTS_12A_034,id_miss,id_miss
UTS_13_0Y_0490,NA,NA,id_miss,id_miss
UTS_13_0Y_0491,NA,NA,id_miss,id_miss
UTS_13_0Y_0492,NA,NA,id_miss,id_miss
UTS_13_0Y_0493,NA,UTS_12A_005,id_miss,id_miss
UTS_13_0Y_0494,NA,NA,id_miss,id_miss
UTS_13_0Y_0495,NA,NA,id_miss,id_miss
UTS_13_0Y_0496,UTS_12A_018,NA,id_miss,id_miss
UTS_13_0Y_0497,UTS_12A_030,UTS_12A_009,id_miss,id_miss
UTS_13_0Y_0499,NA,NA,id_miss,id_miss
UTS_13_0Y_0500,NA,NA,id_miss,id_miss
UTS_13_0Y_0501,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0502,NA,NA,id_miss,id_miss
UTS_13_0Y_0503,UTS_12A_003,NA,id_miss,id_miss
UTS_13_0Y_0504,NA,NA,id_miss,id_miss
UTS_13_0Y_0505,NA,UTS_12A_036,id_miss,id_miss
UTS_13_0Y_0506,NA,UTS_12A_036,id_miss,id_miss
UTS_13_0Y_0507,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0508,UTS_12A_003,NA,id_miss,id_miss
UTS_13_0Y_0509,NA,NA,id_miss,id_miss
UTS_13_0Y_0510,NA,NA,id_miss,id_miss
UTS_13_0Y_0511,NA,NA,id_miss,id_miss
UTS_13_0Y_0512,NA,NA,id_miss,id_miss
UTS_13_0Y_0513,NA,NA,id_miss,id_miss
UTS_13_0Y_0514,NA,UTS_12A_036,id_miss,id_miss
UTS_13_0Y_0515,UTS_12A_003,NA,id_miss,id_miss
UTS_13_0Y_0516,NA,UTS_12A_036,id_miss,id_miss
UTS_13_0Y_0517,NA,NA,id_miss,id_miss
UTS_13_0Y_0518,NA,NA,id_miss,id_miss
UTS_13_0Y_0519,NA,NA,id_miss,id_miss
UTS_13_0Y_0520,NA,NA,id_miss,id_miss
UTS_13_0Y_0521,UTS_12A_030,UTS_12A_009,id_miss,id_miss
UTS_13_0Y_0522,NA,UTS_12A_007,id_miss,id_miss
UTS_13_0Y_0523,NA,UTS_12A_009,id_miss,id_miss
UTS_13_0Y_0524,NA,NA,id_miss,id_miss
UTS_13_0Y_0525,NA,UTS_12A_017,id_miss,id_miss
UTS_13_0Y_0526,NA,NA,id_miss,id_miss
UTS_13_0Y_0527,NA,NA,id_miss,id_miss
UTS_13_0Y_0528,NA,NA,id_miss,id_miss
UTS_13_0Y_0529,NA,NA,id_miss,id_miss
UTS_13_0Y_0530,NA,NA,id_miss,id_miss
UTS_13_0Y_0531,UTS_12A_019,NA,id_miss,id_miss
UTS_13_0Y_0532,NA,NA,id_miss,id_miss
UTS_13_0Y_0533,NA,NA,id_miss,id_miss
UTS_13_0Y_0534,NA,NA,id_miss,id_miss
UTS_13_0Y_0535,NA,NA,id_miss,id_miss
UTS_13_0Y_0536,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0537,NA,NA,id_miss,id_miss
UTS_13_0Y_0538,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0539,NA,UTS_12A_034,id_miss,id_miss
UTS_13_0Y_0540,UTS_12A_019,NA,id_miss,id_miss
UTS_13_0Y_0541,NA,NA,id_miss,id_miss
UTS_13_0Y_0542,NA,NA,id_miss,id_miss
UTS_13_0Y_0543,NA,NA,id_miss,id_miss
UTS_13_0Y_0544,NA,UTS_12A_017,id_miss,id_miss
UTS_13_0Y_0545,UTS_12A_030,UTS_12A_022,id_miss,id_miss
UTS_13_0Y_0547,NA,NA,id_miss,id_miss
UTS_13_0Y_0548,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0549,NA,NA,id_miss,id_miss
UTS_13_0Y_0550,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0551,NA,NA,id_miss,id_miss
UTS_13_0Y_0552,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0553,NA,NA,id_miss,id_miss
UTS_13_0Y_0554,UTS_12A_018,NA,id_miss,id_miss
UTS_13_0Y_0555,NA,NA,id_miss,id_miss
UTS_13_0Y_0557,NA,NA,id_miss,id_miss
UTS_13_0Y_0558,UTS_12A_004,NA,id_miss,id_miss
UTS_13_0Y_0559,NA,NA,id_miss,id_miss
UTS_13_0Y_0560,UTS_12A_004,UTS_12A_034,id_miss,id_miss
UTS_13_0Y_0561,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0562,NA,NA,id_miss,id_miss
UTS_13_0Y_0563,NA,NA,id_miss,id_miss
UTS_13_0Y_0564,NA,UTS_12A_036,id_miss,id_miss
UTS_13_0Y_0565,NA,NA,id_miss,id_miss
UTS_13_0Y_0566,NA,NA,id_miss,id_miss
UTS_13_0Y_0567,UTS_12A_019,NA,id_miss,id_miss
UTS_13_0Y_0568,NA,NA,id_miss,id_miss
UTS_13_0Y_0569,NA,NA,id_miss,id_miss
UTS_13_0Y_0570,NA,NA,id_miss,id_miss
UTS_13_0Y_0571,NA,NA,id_miss,id_miss
UTS_13_0Y_0572,NA,NA,id_miss,id_miss
UTS_13_0Y_0573,NA,NA,id_miss,id_miss
UTS_13_0Y_0574,NA,NA,id_miss,id_miss
UTS_13_0Y_0575,NA,NA,id_miss,id_miss
UTS_13_0Y_0576,NA,NA,id_miss,id_miss
UTS_13_0Y_0577,NA,NA,id_miss,id_miss
UTS_13_0Y_0578,NA,NA,id_miss,id_miss
UTS_13_0Y_0579,NA,NA,id_miss,id_miss
UTS_13_0Y_0580,NA,NA,id_miss,id_miss
UTS_13_0Y_0581,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0582,UTS_12A_003,NA,id_miss,id_miss
UTS_13_0Y_0583,NA,NA,id_miss,id_miss
UTS_13_0Y_0585,NA,NA,id_miss,id_miss
UTS_13_0Y_0586,NA,UTS_12A_005,id_miss,id_miss
UTS_13_0Y_0587,UTS_12A_003,NA,id_miss,id_miss
UTS_13_0Y_0588,UTS_12A_018,NA,id_miss,id_miss
UTS_13_0Y_0589,NA,NA,id_miss,id_miss
UTS_13_0Y_0590,NA,NA,id_miss,id_miss
UTS_13_0Y_0591,NA,UTS_12A_036,id_miss,id_miss
UTS_13_0Y_0592,NA,NA,id_miss,id_miss
UTS_13_0Y_0593,NA,NA,id_miss,id_miss
UTS_13_0Y_0594,NA,UTS_12A_017,id_miss,id_miss
UTS_13_0Y_0595,NA,NA,id_miss,id_miss
UTS_13_0Y_0596,NA,NA,id_miss,id_miss
UTS_13_0Y_0597,NA,NA,id_miss,id_miss
UTS_13_0Y_0598,NA,NA,id_miss,id_miss
UTS_13_0Y_0599,UTS_12A_004,UTS_12A_034,id_miss,id_miss
UTS_13_0Y_0600,UTS_12A_019,NA,id_miss,id_miss
UTS_13_0Y_0601,NA,NA,id_miss,id_miss
UTS_13_0Y_0602,NA,NA,id_miss,id_miss
UTS_13_0Y_0603,NA,NA,id_miss,id_miss
UTS_13_0Y_0604,NA,NA,id_miss,id_miss
UTS_13_0Y_0605,NA,NA,id_miss,id_miss
UTS_13_0Y_0606,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0607,NA,NA,id_miss,id_miss
UTS_13_0Y_0608,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0609,NA,NA,id_miss,id_miss
UTS_13_0Y_0610,NA,NA,id_miss,id_miss
UTS_13_0Y_0611,NA,NA,id_miss,id_miss
UTS_13_0Y_0612,UTS_12A_030,UTS_12A_009,id_miss,id_miss
UTS_13_0Y_0613,NA,UTS_12A_022,id_miss,id_miss
UTS_13_0Y_0614,NA,UTS_12A_005,id_miss,id_miss
UTS_13_0Y_0615,UTS_12A_019,NA,id_miss,id_miss
UTS_13_0Y_0617,NA,UTS_12A_005,id_miss,id_miss
UTS_13_0Y_0618,NA,NA,id_miss,id_miss
UTS_13_0Y_0619,NA,NA,id_miss,id_miss
UTS_13_0Y_0620,NA,UTS_12A_036,id_miss,id_miss
UTS_13_0Y_0621,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0622,UTS_12A_003,NA,id_miss,id_miss
UTS_13_0Y_0623,NA,UTS_12A_034,id_miss,id_miss
UTS_13_0Y_0624,NA,NA,id_miss,id_miss
UTS_13_0Y_0625,NA,NA,id_miss,id_miss
UTS_13_0Y_0626,NA,NA,id_miss,id_miss
UTS_13_0Y_0627,NA,UTS_12A_034,id_miss,id_miss
UTS_13_0Y_0628,NA,NA,id_miss,id_miss
UTS_13_0Y_0629,UTS_12A_003,NA,id_miss,id_miss
UTS_13_0Y_0630,NA,UTS_12A_036,id_miss,id_miss
UTS_13_0Y_0631,NA,NA,id_miss,id_miss
UTS_13_0Y_0632,NA,NA,id_miss,id_miss
UTS_13_0Y_0633,UTS_12A_003,NA,id_miss,id_miss
UTS_13_0Y_0634,UTS_12A_018,NA,id_miss,id_miss
UTS_13_0Y_0635,NA,NA,id_miss,id_miss
UTS_13_0Y_0636,NA,NA,id_miss,id_miss
UTS_13_0Y_0637,NA,UTS_12A_016,id_miss,id_miss
UTS_13_0Y_0638,NA,UTS_12A_009,id_miss,id_miss
UTS_13_0Y_0639,NA,NA,id_miss,id_miss
UTS_13_0Y_0640,NA,UTS_12A_005,id_miss,id_miss
UTS_13_0Y_0641,NA,UTS_12A_009,id_miss,id_miss
UTS_13_0Y_0642,NA,NA,id_miss,id_miss
UTS_13_0Y_0643,NA,NA,id_miss,id_miss
UTS_13_0Y_0644,NA,NA,id_miss,id_miss
UTS_13_0Y_0645,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0647,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0648,NA,UTS_12A_005,id_miss,id_miss
UTS_13_0Y_0649,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0650,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0651,UTS_12A_004,UTS_12A_034,id_miss,id_miss
UTS_13_0Y_0652,NA,NA,id_miss,id_miss
UTS_13_0Y_0653,NA,NA,id_miss,id_miss
UTS_13_0Y_0654,NA,NA,id_miss,id_miss
UTS_13_0Y_0655,NA,NA,id_miss,id_miss
UTS_13_0Y_0656,NA,NA,id_miss,id_miss
UTS_13_0Y_0657,UTS_12A_004,NA,id_miss,id_miss
UTS_13_0Y_0659,NA,NA,id_miss,id_miss
UTS_13_0Y_0660,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0661,NA,NA,id_miss,id_miss
UTS_13_0Y_0662,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0663,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0664,UTS_12A_019,NA,id_miss,id_miss
UTS_13_0Y_0666,NA,NA,id_miss,id_miss
UTS_13_0Y_0667,NA,UTS_12A_034,id_miss,id_miss
UTS_13_0Y_0668,NA,UTS_12A_017,id_miss,id_miss
UTS_13_0Y_0669,NA,NA,id_miss,id_miss
UTS_13_0Y_0670,NA,NA,id_miss,id_miss
UTS_13_0Y_0671,UTS_12A_030,UTS_12A_011,id_miss,id_miss
UTS_13_0Y_0673,UTS_12A_004,NA,id_miss,id_miss
UTS_13_0Y_0674,NA,NA,id_miss,id_miss
UTS_13_0Y_0675,UTS_12A_004,NA,id_miss,id_miss
UTS_13_0Y_0676,NA,NA,id_miss,id_miss
UTS_13_0Y_0677,NA,NA,id_miss,id_miss
UTS_13_0Y_0678,UTS_12A_004,NA,id_miss,id_miss
UTS_13_0Y_0679,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0680,NA,NA,id_miss,id_miss
UTS_13_0Y_0681,NA,NA,id_miss,id_miss
UTS_13_0Y_0682,NA,NA,id_miss,id_miss
UTS_13_0Y_0683,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0684,NA,NA,id_miss,id_miss
UTS_13_0Y_0685,NA,NA,id_miss,id_miss
UTS_13_0Y_0686,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0687,NA,UTS_12A_010,id_miss,id_miss
UTS_13_0Y_0688,UTS_12A_030,UTS_12A_022,id_miss,id_miss
UTS_13_0Y_0689,NA,UTS_12A_036,id_miss,id_miss
UTS_13_0Y_0690,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0691,NA,NA,id_miss,id_miss
UTS_13_0Y_0692,NA,NA,id_miss,id_miss
UTS_13_0Y_0693,NA,UTS_12A_036,id_miss,id_miss
UTS_13_0Y_0694,UTS_12A_018,UTS_12A_016,id_miss,id_miss
UTS_13_0Y_0695,UTS_12A_004,NA,id_miss,id_miss
UTS_13_0Y_0696,NA,NA,id_miss,id_miss
UTS_13_0Y_0697,NA,NA,id_miss,id_miss
UTS_13_0Y_0698,UTS_12A_030,UTS_12A_022,id_miss,id_miss
UTS_13_0Y_0699,NA,NA,id_miss,id_miss
UTS_13_0Y_0700,NA,NA,id_miss,id_miss
UTS_13_0Y_0701,NA,NA,id_miss,id_miss
UTS_13_0Y_0702,NA,NA,id_miss,id_miss
UTS_13_0Y_0703,NA,NA,id_miss,id_miss
UTS_13_0Y_0704,NA,NA,id_miss,id_miss
UTS_13_0Y_0705,NA,NA,id_miss,id_miss
UTS_13_0Y_0706,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0707,UTS_12A_018,NA,id_miss,id_miss
UTS_13_0Y_0708,NA,NA,id_miss,id_miss
UTS_13_0Y_0709,NA,NA,id_miss,id_miss
UTS_13_0Y_0710,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0711,UTS_12A_030,UTS_12A_011,id_miss,id_miss
UTS_13_0Y_0712,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0713,UTS_12A_018,NA,id_miss,id_miss
UTS_13_0Y_0714,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0715,UTS_12A_004,NA,id_miss,id_miss
UTS_13_0Y_0716,NA,NA,id_miss,id_miss
UTS_13_0Y_0717,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0718,UTS_12A_019,NA,id_miss,id_miss
UTS_13_0Y_0719,NA,UTS_12A_005,id_miss,id_miss
UTS_13_0Y_0720,NA,NA,id_miss,id_miss
UTS_13_0Y_0721,NA,NA,id_miss,id_miss
UTS_13_0Y_0722,NA,UTS_12A_007,id_miss,id_miss
UTS_13_0Y_0723,NA,NA,id_miss,id_miss
UTS_13_0Y_0724,NA,NA,id_miss,id_miss
UTS_13_0Y_0725,NA,NA,id_miss,id_miss
UTS_13_0Y_0726,NA,NA,id_miss,id_miss
UTS_13_0Y_0727,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0728,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0729,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0730,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0731,NA,UTS_12A_006,id_miss,id_miss
UTS_13_0Y_0732,NA,NA,id_miss,id_miss
UTS_13_0Y_0733,NA,NA,id_miss,id_miss
UTS_13_0Y_0734,NA,UTS_12A_036,id_miss,id_miss
UTS_13_0Y_0735,NA,NA,id_miss,id_miss
UTS_13_0Y_0736,NA,NA,id_miss,id_miss
UTS_13_0Y_0737,NA,NA,id_miss,id_miss
UTS_13_0Y_0738,NA,NA,id_miss,id_miss
UTS_13_0Y_0739,NA,UTS_12A_034,id_miss,id_miss
UTS_13_0Y_0740,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0741,NA,NA,id_miss,id_miss
UTS_13_0Y_0742,NA,NA,id_miss,id_miss
UTS_13_0Y_0743,UTS_12A_018,UTS_12A_016,id_miss,id_miss
UTS_13_0Y_0744,NA,NA,id_miss,id_miss
UTS_13_0Y_0745,NA,NA,id_miss,id_miss
UTS_13_0Y_0746,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0747,NA,NA,id_miss,id_miss
UTS_13_0Y_0749,UTS_12A_004,NA,id_miss,id_miss
UTS_13_0Y_0750,NA,NA,id_miss,id_miss
UTS_13_0Y_0751,NA,NA,id_miss,id_miss
UTS_13_0Y_0752,NA,UTS_12A_006,id_miss,id_miss
UTS_13_0Y_0753,UTS_12A_030,NA,id_miss,id_miss
UTS_13_0Y_0754,NA,NA,id_miss,id_miss
UTS_13_0Y_0755,UTS_12A_004,NA,id_miss,id_miss
UTS_13_0Y_0756,UTS_12A_004,UTS_12A_034,id_miss,id_miss
UTS_13_0Y_0757,NA,NA,id_miss,id_miss
